Koordinatensystem : Lambert konform konisch
Rechtswert        : 3943500 Meter
Hochwert          : 3036500 Meter
Hoehenlage        : 12 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3943500 3036500  6  6  4  17.8 1001  83  1.0 7 10.8  82    0    0 372 -422  0
3943500 3036500  6  6  5  18.0 1001 117  1.5 7 10.8  83    2   19 366 -419  0
3943500 3036500  6  6  6  18.8 1000 179  1.8 5 11.1  83    5   55 355 -417  0
3943500 3036500  6  6  7  19.5 1000 197  2.8 7 11.7  83    0   45 357 -421  0
3943500 3036500  6  6  8  19.9 1000 220  3.0 7 12.3  84    0  132 370 -432  0
3943500 3036500  6  6  9  21.3 1001 228  3.9 6 12.6  81   63  279 371 -448  0
3943500 3036500  6  6 10  22.8 1001 217  3.2 5 12.6  74  320  311 369 -463  0
3943500 3036500  6  6 11  23.9 1001 231  3.9 4 12.5  68  559  252 368 -474  0
3943500 3036500  6  6 12  23.3 1001 253  4.8 3 12.7  68  424  358 366 -480  0
3943500 3036500  6  6 13  22.6 1001 271  5.0 3 12.7  71  443  356 366 -482  0
3943500 3036500  6  6 14  21.2 1001 256  5.3 6 12.0  72   19  300 377 -478  0
3943500 3036500  6  6 15  20.3 1002 326  5.3 7 11.5  74    0  104 386 -468  0
3943500 3036500  6  6 16  17.5 1002 317  4.4 8 11.1  80    0   74 383 -470  0
3943500 3036500  6  6 17  18.6 1002 292  3.9 5 11.0  84   29  216 374 -475  0
3943500 3036500  6  6 18  18.5 1002 285  3.3 6 10.9  81    7  140 369 -469  0
3943500 3036500  6  6 19  17.3 1002 286  3.1 7 10.5  81    5   83 374 -462  0
3943500 3036500  6  6 20  16.4 1002 306  2.2 7 10.3  84    0   26 374 -455  0
3943500 3036500  6  6 21  15.3 1002 152  1.9 8 10.1  88    0    1 375 -448  0
3943500 3036500  6  6 22  14.7 1002 154  0.9 8  9.9  91    0    0 376 -443  0
3943500 3036500  6  6 23  14.1 1003 341  1.6 8  9.8  94    0    0 374 -438  0
3943500 3036500  6  6 24  13.8 1003 196  0.6 7  9.9  98    0    0 370 -425  0
3943500 3036500  6  7  1  14.1 1002   9  1.7 7 10.0  99    0    0 368 -412  0
3943500 3036500  6  7  2  13.7 1002   7  1.7 8 10.0  99    0    0 371 -409  0
3943500 3036500  6  7  3  13.8 1002 357  1.5 8  9.9  99    0    0 375 -407  0
3943500 3036500  6  7  4  13.6 1002  50  1.1 8  9.8  99    0    0 374 -404  0
3943500 3036500  6  7  5  13.8 1002  31  1.0 8  9.8  99    0    3 374 -404  0
3943500 3036500  6  7  6  14.2 1002  70  1.3 7  9.9  98    0   13 370 -405  0
3943500 3036500  6  7  7  14.7 1002  77  1.6 7 10.0  96    0   27 367 -407  0
3943500 3036500  6  7  8  15.1 1003  47  1.1 8 10.1  94    0   44 374 -409  0
3943500 3036500  6  7  9  15.9 1003 123  1.1 8 10.3  92    0   89 380 -408  0
3943500 3036500  6  7 10  16.5 1003 180  1.7 8 10.5  90    0  128 383 -407  0
3943500 3036500  6  7 11  17.1 1004 252  1.6 7 10.7  89    0  187 381 -408  0
3943500 3036500  6  7 12  17.6 1004 173  1.7 7 10.9  87    0  210 380 -408  0
3943500 3036500  6  7 13  17.8 1004 188  1.2 8 11.0  86    0  151 384 -413  0
3943500 3036500  6  7 14  18.3 1004 269  2.0 7 11.1  84    0  184 382 -419  0
3943500 3036500  6  7 15  17.1 1004 277  4.2 8 10.9  85    0  124 378 -423  0
3943500 3036500  6  7 16  16.7 1005 287  3.8 8 10.6  87    0  115 373 -427  0
3943500 3036500  6  7 17  16.8 1005 292  3.6 8 10.4  86    0   94 372 -429  0
3943500 3036500  6  7 18  16.0 1005 271  3.6 8 10.1  86    0   70 372 -425  0
3943500 3036500  6  7 19  15.5 1005 276  3.4 7  9.7  86    0   63 367 -418  0
3943500 3036500  6  7 20  14.8 1005 249  2.4 8  9.6  88    0   29 366 -408  0
3943500 3036500  6  7 21  14.6 1005 251  1.4 7  9.3  88    0    1 364 -399  0
3943500 3036500  6  7 22  13.9 1005  61  0.9 7  9.1  89    0    0 358 -394  0
3943500 3036500  6  7 23  13.0 1006   2  1.1 7  8.8  91    0    0 355 -391  0
3943500 3036500  6  7 24  11.0 1005 113  0.5 6  8.3  94    0    0 347 -391  0
3943500 3036500  6  8  1  11.2 1005 187  0.0 5  8.0  96    0    0 336 -391  0
3943500 3036500  6  8  2  11.9 1004  93  0.2 5  8.2  96    0    0 334 -391  0
3943500 3036500  6  8  3  11.1 1004  98  0.1 7  8.1  95    0    0 341 -390  0
3943500 3036500  6  8  4  11.5 1004  96  0.6 7  8.0  95    0    0 348 -388  0
3943500 3036500  6  8  5  11.9 1004  78  0.5 6  8.3  95    0    5 346 -385  0
3943500 3036500  6  8  6  13.0 1003  55  1.6 6  8.8  97    0   41 344 -381  0
3943500 3036500  6  8  7  14.5 1003  56  1.5 6  9.6  97  136   28 348 -379  0
3943500 3036500  6  8  8  16.1 1003  53  2.5 6 10.3  93   55  123 352 -378  0
3943500 3036500  6  8  9  16.8 1003  38  2.5 8 10.5  88    0  135 366 -379  0
3943500 3036500  6  8 10  16.9 1002 303  2.4 7 10.6  87    0  124 373 -379  0
3943500 3036500  6  8 11  17.6 1002 352  2.2 7 10.9  88    0  144 371 -378  0
3943500 3036500  6  8 12  16.8 1002 339  3.1 7 11.2  90    0  164 372 -378  0
3943500 3036500  6  8 13  16.7 1002 343  4.0 6 11.6  95    0  224 367 -379  0
3943500 3036500  6  8 14  16.2 1002 329  4.2 7 11.4  96    0  176 366 -383  0
3943500 3036500  6  8 15  17.0 1002 323  4.9 7 11.1  93    0  128 371 -387  0
3943500 3036500  6  8 16  16.0 1002 297  5.6 7 10.9  91    0  126 369 -391  0
3943500 3036500  6  8 17  14.1 1003 300  6.7 7 10.1  93    0  145 361 -395  0
3943500 3036500  6  8 18  14.1 1003 293  6.9 7  9.6  94    5  106 355 -395  0
3943500 3036500  6  8 19  13.5 1004 286  7.9 8  9.4  94    0   57 357 -391  0
3943500 3036500  6  8 20  13.3 1004 301  7.9 8  9.1  94    0   26 360 -385  0
3943500 3036500  6  8 21  13.1 1004 282  7.9 7  8.7  91    0    2 352 -379  0
3943500 3036500  6  8 22  13.1 1005 282  7.0 8  8.1  85    0    0 350 -372  0
3943500 3036500  6  8 23  12.8 1006 275  7.6 8  7.5  80    0    0 349 -367  0
3943500 3036500  6  8 24  12.5 1006 292  6.1 7  7.4  80    0    0 340 -365  0
3943500 3036500  6  9  1  12.2 1006 287  5.1 6  7.4  82    0    0 327 -363  0
3943500 3036500  6  9  2  11.8 1006 281  5.3 5  7.4  84    0    0 314 -362  0
3943500 3036500  6  9  3  11.3 1007 269  4.1 6  7.5  88    0    0 310 -362  0
3943500 3036500  6  9  4  11.4 1007 263  4.2 6  7.7  91    0    0 310 -362  0
3943500 3036500  6  9  5  11.4 1007 260  4.9 6  7.8  93    0   14 307 -363  0
3943500 3036500  6  9  6  12.1 1007 246  4.4 7  8.1  93    5   54 309 -366  0
3943500 3036500  6  9  7  13.6 1008 252  4.8 6  8.5  91   37  125 308 -372  0
3943500 3036500  6  9  8  14.2 1008 260  5.2 6  8.8  88   52  193 308 -379  0
3943500 3036500  6  9  9  15.4 1008 256  5.2 6  8.8  83  167  249 311 -386  0
3943500 3036500  6  9 10  16.1 1009 255  6.0 6  9.0  80  241  290 318 -392  0
3943500 3036500  6  9 11  16.9 1009 254  6.3 6  9.0  76  272  329 323 -398  0
3943500 3036500  6  9 12  17.2 1010 257  6.1 3  9.0  74  594  200 315 -402  0
3943500 3036500  6  9 13  17.8 1010 268  6.7 2  8.7  69  810   71 302 -405  0
3943500 3036500  6  9 14  17.5 1011 279  7.0 2  8.3  65  737   93 298 -406  0
3943500 3036500  6  9 15  17.1 1011 286  6.8 0  8.3  67  720   63 290 -406  0
3943500 3036500  6  9 16  17.0 1012 277  5.7 0  8.3  68  572   85 280 -404  0
3943500 3036500  6  9 17  17.0 1012 286  5.7 1  8.0  66  377  122 280 -400  0
3943500 3036500  6  9 18  16.2 1013 297  5.1 3  7.9  67  182  138 288 -394  0
3943500 3036500  6  9 19  15.8 1013 295  4.1 2  7.9  70  156   74 288 -388  0
3943500 3036500  6  9 20  14.9 1014 289  3.4 2  7.9  72   45   47 277 -381  0
3943500 3036500  6  9 21  13.4 1014 303  2.4 2  7.8  78    0    8 269 -374  0
3943500 3036500  6  9 22  12.1 1015 295  1.5 3  7.9  86    0    0 269 -368  0
3943500 3036500  6  9 23  10.9 1015 282  1.4 3  7.7  91    0    0 272 -364  0
3943500 3036500  6  9 24  10.4 1015 287  0.8 3  7.4  93    0    0 270 -362  0
3943500 3036500  6 10  1   9.5 1015 201  1.7 3  7.3  96    0    0 267 -360  0
3943500 3036500  6 10  2   9.2 1015 204  1.7 2  7.2  98    0    0 260 -358  0
3943500 3036500  6 10  3   8.4 1015 225  1.6 1  6.9  98    0    0 249 -356  0
3943500 3036500  6 10  4   7.2 1015 205  1.2 0  6.6 100    0    0 237 -354  0
3943500 3036500  6 10  5   7.7 1015 212  1.5 0  6.4 100    6   20 230 -354  0
3943500 3036500  6 10  6  10.8 1015 241  1.3 1  7.3 100   77   64 241 -356  0
3943500 3036500  6 10  7  13.3 1015 260  3.1 2  8.0  91  149  111 259 -362  0
3943500 3036500  6 10  8  14.3 1015 264  3.8 3  7.8  80  146  194 275 -373  0
3943500 3036500  6 10  9  15.4 1016 284  3.8 3  7.6  72  248  234 285 -383  0
3943500 3036500  6 10 10  16.4 1015 304  3.5 3  7.5  67  331  268 291 -391  0
3943500 3036500  6 10 11  16.3 1015 287  3.0 2  7.3  63  447  266 290 -397  0
3943500 3036500  6 10 12  17.4 1015 327  2.7 1  7.3  61  534  254 283 -402  0
3943500 3036500  6 10 13  17.4 1015 317  2.7 1  7.2  58  604  221 280 -406  0
3943500 3036500  6 10 14  18.7 1015 300  2.7 1  6.9  53  658  164 280 -408  0
3943500 3036500  6 10 15  18.6 1015 282  2.8 0  6.6  49  673  114 275 -408  0
3943500 3036500  6 10 16  18.7 1015 299  3.0 0  6.5  48  615   80 268 -406  0
3943500 3036500  6 10 17  18.9 1014 306  3.7 0  6.4  47  477   84 266 -401  0
3943500 3036500  6 10 18  18.1 1014 311  2.5 0  5.8  44  298  101 256 -394  0
3943500 3036500  6 10 19  17.8 1014 322  2.1 1  5.7  45  149   89 253 -386  0
3943500 3036500  6 10 20  16.8 1014 356  1.5 2  6.2  50   46   53 267 -379  0
3943500 3036500  6 10 21  13.9 1014  27  1.2 3  6.5  60    2    9 274 -372  0
3943500 3036500  6 10 22  12.8 1014  41  1.2 3  6.8  71    0    0 273 -367  0
3943500 3036500  6 10 23  11.8 1014  61  1.5 4  6.8  77    0    0 279 -365  0
3943500 3036500  6 10 24  11.2 1014  79  1.4 5  7.0  82    0    0 292 -362  0
3943500 3036500  6 11  1  11.0 1014 101  1.5 5  7.0  85    0    0 298 -360  0
3943500 3036500  6 11  2  11.0 1013 103  1.8 4  6.8  83    0    0 292 -358  0
3943500 3036500  6 11  3  11.1 1013 106  1.7 4  6.6  80    0    0 288 -358  0
3943500 3036500  6 11  4  10.8 1013 108  1.7 5  6.7  82    0    0 295 -357  0
3943500 3036500  6 11  5  11.7 1012 105  2.1 6  6.9  83    0    3 307 -357  0
3943500 3036500  6 11  6  13.2 1012 164  2.2 5  7.4  82   10   57 311 -358  0
3943500 3036500  6 11  7  14.6 1013 212  3.4 6  7.8  79   42  128 315 -364  0
3943500 3036500  6 11  8  14.2 1013 232  4.1 7  8.0  78    8  160 331 -373  0
3943500 3036500  6 11  9  14.0 1013 220  3.6 7  8.3  83    3  191 339 -381  0
3943500 3036500  6 11 10  15.2 1013 231  4.1 6  8.6  82   49  299 334 -388  0
3943500 3036500  6 11 11  15.3 1014 240  4.1 7  8.4  77   11  276 337 -396  0
3943500 3036500  6 11 12  15.5 1014 271  4.6 7  8.0  73   18  294 342 -401  0
3943500 3036500  6 11 13  15.5 1014 266  4.4 6  7.8  71  101  364 336 -405  0
3943500 3036500  6 11 14  15.7 1015 259  3.7 6  7.7  69  171  357 331 -408  0
3943500 3036500  6 11 15  16.8 1015 243  3.2 6  7.2  63  102  322 331 -408  0
3943500 3036500  6 11 16  16.9 1015 259  3.3 5  6.9  58  163  280 326 -405  0
3943500 3036500  6 11 17  16.6 1015 294  4.5 4  6.9  58  169  219 316 -399  0
3943500 3036500  6 11 18  16.7 1015 301  3.3 2  6.9  58  293   85 299 -392  0
3943500 3036500  6 11 19  15.4 1015 295  2.7 2  6.9  61  154   77 287 -383  0
3943500 3036500  6 11 20  14.3 1016 256  2.3 3  7.0  66   37   48 286 -374  0
3943500 3036500  6 11 21  12.1 1016 172  1.5 3  6.9  73    0    6 286 -367  0
3943500 3036500  6 11 22  10.0 1016 214  0.9 2  6.6  81    0    0 273 -362  0
3943500 3036500  6 11 23   9.2 1017 200  1.1 2  6.5  87    0    0 263 -358  0
3943500 3036500  6 11 24   8.2 1017 183  1.5 2  6.5  93    0    0 260 -356  0
3943500 3036500  6 12  1   7.8 1017 195  1.5 2  6.4  96    0    0 258 -355  0
3943500 3036500  6 12  2   7.2 1017 190  1.7 2  6.2  96    0    0 257 -354  0
3943500 3036500  6 12  3   8.2 1017 186  1.5 1  6.2  95    0    0 255 -353  0
3943500 3036500  6 12  4   7.0 1018 183  1.0 1  6.2  96    0    0 250 -353  0
3943500 3036500  6 12  5   7.1 1017 178  1.1 0  6.2  99    0   10 245 -352  0
3943500 3036500  6 12  6  10.3 1018 179  1.4 1  6.7  96   20   68 250 -354  0
3943500 3036500  6 12  7  12.1 1018 173  1.2 1  7.6  91  130  123 261 -362  0
3943500 3036500  6 12  8  13.5 1018 200  1.9 2  7.9  86  243  162 270 -373  0
3943500 3036500  6 12  9  14.4 1018 228  2.4 3  7.6  76  239  248 282 -384  0
3943500 3036500  6 12 10  15.9 1018 225  3.0 2  6.9  64  415  240 285 -395  0
3943500 3036500  6 12 11  16.1 1018 233  3.2 1  6.5  58  625  180 280 -404  0
3943500 3036500  6 12 12  16.8 1019 233  3.3 1  6.2  54  643  206 279 -412  0
3943500 3036500  6 12 13  17.4 1018 228  3.3 1  5.9  49  730  161 283 -417  0
3943500 3036500  6 12 14  17.8 1018 236  2.6 1  5.7  46  681  170 286 -419  0
3943500 3036500  6 12 15  18.0 1018 266  2.8 1  5.3  42  625  159 285 -421  0
3943500 3036500  6 12 16  18.6 1018 301  2.6 1  5.3  40  545  136 287 -421  0
3943500 3036500  6 12 17  18.7 1018 308  1.5 1  5.2  39  420  128 289 -419  0
3943500 3036500  6 12 18  18.9 1017 327  1.4 0  5.0  38  274  121 286 -413  0
3943500 3036500  6 12 19  18.3 1017 354  1.4 0  5.0  38  142   97 282 -404  0
3943500 3036500  6 12 20  17.2 1017  44  1.0 1  5.2  41   36   55 283 -393  0
3943500 3036500  6 12 21  14.2 1016  69  1.2 1  6.0  54    0    6 282 -382  0
3943500 3036500  6 12 22  12.3 1016  75  1.5 2  6.4  67    0    0 279 -375  0
3943500 3036500  6 12 23  12.2 1016 100  1.5 4  6.2  70    0    0 284 -371  0
3943500 3036500  6 12 24  12.1 1016 108  1.8 7  6.2  70    0    0 298 -368  0
3943500 3036500  6 13  1  12.1 1016 112  1.5 7  6.3  72    0    0 309 -368  0
3943500 3036500  6 13  2  12.0 1015 110  2.1 7  6.6  76    0    0 314 -368  0
3943500 3036500  6 13  3  11.8 1015 119  2.1 7  6.9  80    0    0 316 -368  0
3943500 3036500  6 13  4  11.6 1015 126  1.7 7  6.9  80    0    0 319 -369  0
3943500 3036500  6 13  5  12.1 1014 131  1.8 8  7.0  80    0    3 324 -369  0
3943500 3036500  6 13  6  13.6 1014 135  1.8 8  7.3  79    0   26 333 -371  0
3943500 3036500  6 13  7  15.1 1013 141  2.1 8  7.7  76    1   94 340 -376  0
3943500 3036500  6 13  8  17.5 1013 158  3.1 8  8.0  69   45  201 348 -383  0
3943500 3036500  6 13  9  19.6 1013 172  4.6 6  8.1  61  256  243 350 -393  0
3943500 3036500  6 13 10  20.3 1013 190  5.2 6  7.8  54  303  294 351 -406  0
3943500 3036500  6 13 11  20.9 1013 219  5.2 6  7.3  48  310  345 355 -417  0
3943500 3036500  6 13 12  21.5 1012 204  5.7 6  7.0  45  343  364 359 -418  0
3943500 3036500  6 13 13  21.3 1012 211  5.4 7  7.4  47   98  381 367 -422  0
3943500 3036500  6 13 14  21.4 1012 219  4.7 7  8.1  51   16  290 374 -422  0
3943500 3036500  6 13 15  20.6 1012 238  3.7 7  8.8  56   11  262 377 -411  0
3943500 3036500  6 13 16  20.5 1012 225  2.6 7  9.1  60    7  233 379 -403  0
3943500 3036500  6 13 17  20.4 1012 215  4.3 7  9.4  62    4  183 381 -399  0
3943500 3036500  6 13 18  20.0 1012 218  4.1 7  9.5  64    0   96 383 -397  0
3943500 3036500  6 13 19  18.8 1012 222  4.1 6  9.8  69    0   57 378 -397  0
3943500 3036500  6 13 20  18.1 1012 264  4.6 8 10.2  77   20   50 379 -397  0
3943500 3036500  6 13 21  16.2 1012 238  3.8 7 10.7  87    0    1 380 -396  0
3943500 3036500  6 13 22  16.3 1012 250  3.9 7 10.9  94    0    0 374 -395  0
3943500 3036500  6 13 23  16.4 1013 210  2.7 8 11.0  94    0    0 379 -394  0
3943500 3036500  6 13 24  16.4 1012 202  3.1 8 11.1  95    0    0 382 -394  0
3943500 3036500  6 14  1  16.3 1012 217  3.2 7 11.0  94    0    0 378 -393  0
3943500 3036500  6 14  2  16.2 1012 275  4.4 7 10.8  93    0    0 372 -391  0
3943500 3036500  6 14  3  15.7 1012 263  4.0 7 10.5  92    0    0 370 -388  0
3943500 3036500  6 14  4  15.1 1013 265  2.9 7 10.1  92    0    0 367 -386  0
3943500 3036500  6 14  5  14.9 1013 264  1.6 6  9.9  93    1   16 357 -380  0
3943500 3036500  6 14  6  15.1 1013 242  2.9 5  9.9  92   19   63 343 -378  0
3943500 3036500  6 14  7  15.4 1014 265  3.6 4  9.7  90   74  127 327 -382  0
3943500 3036500  6 14  8  16.1 1014 266  4.7 5  9.3  83  127  190 327 -387  0
3943500 3036500  6 14  9  16.8 1015 286  5.1 6  9.1  78  188  245 342 -394  0
3943500 3036500  6 14 10  17.0 1015 286  4.5 5  8.9  74  396  220 344 -402  0
3943500 3036500  6 14 11  17.7 1016 284  4.5 4  8.8  72  315  311 336 -410  0
3943500 3036500  6 14 12  17.8 1016 281  5.1 5  8.5  67  308  342 337 -417  0
3943500 3036500  6 14 13  18.0 1017 281  5.6 4  7.8  61  462  280 338 -421  0
3943500 3036500  6 14 14  17.0 1017 279  5.4 3  7.5  60  559  208 328 -422  0
3943500 3036500  6 14 15  17.9 1017 283  5.4 3  7.6  62  595  141 322 -422  0
3943500 3036500  6 14 16  17.7 1017 281  5.6 2  7.5  59  555   98 316 -419  0
3943500 3036500  6 14 17  16.6 1017 290  5.6 3  7.1  59  436   91 311 -414  0
3943500 3036500  6 14 18  16.3 1017 303  5.1 3  7.0  60  291   89 309 -406  0
3943500 3036500  6 14 19  15.6 1017 306  4.2 4  7.0  62  136   83 307 -397  0
3943500 3036500  6 14 20  14.7 1018 305  3.8 5  7.0  66   42   50 307 -387  0
3943500 3036500  6 14 21  12.5 1018 314  2.4 5  7.1  73    3   10 303 -378  0
3943500 3036500  6 14 22  11.3 1018 311  2.4 4  6.9  80    0    0 293 -371  0
3943500 3036500  6 14 23  10.3 1018 302  2.0 3  6.7  84    0    0 283 -366  0
3943500 3036500  6 14 24   9.0 1018 181  1.3 4  6.6  88    0    0 280 -364  0
3943500 3036500  6 15  1   8.5 1018 264  1.3 5  6.5  92    0    0 285 -362  0
3943500 3036500  6 15  2   8.6 1018 176  1.1 5  6.5  94    0    0 289 -360  0
3943500 3036500  6 15  3   7.6 1018 141  1.3 4  6.5  97    0    0 281 -360  0
3943500 3036500  6 15  4   7.5 1017 159  1.4 5  6.4  99    0    0 278 -360  0
3943500 3036500  6 15  5   8.3 1017 153  1.6 7  6.4  96    6   21 293 -360  0
3943500 3036500  6 15  6  10.1 1017 151  1.5 5  6.8  95   41   73 298 -362  0
3943500 3036500  6 15  7  13.0 1017 174  1.5 6  7.6  90   39  135 304 -369  0
3943500 3036500  6 15  8  14.3 1017 201  1.9 6  8.0  82   75  211 317 -378  0
3943500 3036500  6 15  9  15.4 1017 220  2.1 5  7.8  74  291  230 318 -390  0
3943500 3036500  6 15 10  16.8 1017 231  2.1 4  7.9  69  478  211 321 -403  0
3943500 3036500  6 15 11  17.4 1016 224  2.5 4  7.9  65  429  295 327 -409  0
3943500 3036500  6 15 12  18.3 1016 273  2.8 4  7.8  62  297  381 332 -410  0
3943500 3036500  6 15 13  19.1 1016 263  2.5 4  7.8  58  279  393 338 -416  0
3943500 3036500  6 15 14  19.8 1015 261  2.2 4  7.9  56  300  369 344 -424  0
3943500 3036500  6 15 15  19.9 1015 275  2.6 4  8.2  57  319  325 349 -423  0
3943500 3036500  6 15 16  20.1 1015 269  3.6 3  8.4  58  342  254 347 -420  0
3943500 3036500  6 15 17  20.7 1014 266  3.0 4  8.2  55  310  188 348 -421  0
3943500 3036500  6 15 18  20.3 1014 319  2.5 5  7.6  51  121  176 353 -419  0
3943500 3036500  6 15 19  19.0 1014 287  1.8 4  7.4  52   69  112 351 -413  0
3943500 3036500  6 15 20  18.3 1014  32  1.6 6  7.4  55   12   48 354 -405  0
3943500 3036500  6 15 21  16.7 1014  72  1.0 7  7.6  61    0    7 363 -399  0
3943500 3036500  6 15 22  16.2 1014  91  1.1 7  7.6  65    0    0 365 -395  0
3943500 3036500  6 15 23  15.7 1014  74  0.6 8  7.6  67    0    0 370 -392  0
3943500 3036500  6 15 24  15.7 1013 104  0.4 8  7.7  69    0    0 375 -390  0
3943500 3036500  6 16  1  15.9 1013 121  0.9 7  7.9  70    0    0 374 -390  0
3943500 3036500  6 16  2  15.5 1013 131  1.1 7  8.3  75    0    0 370 -389  0
3943500 3036500  6 16  3  15.8 1012 139  1.1 7  9.0  80    0    0 370 -389  0
3943500 3036500  6 16  4  15.5 1012 160  1.5 7  9.3  83    0    0 371 -388  0
3943500 3036500  6 16  5  15.3 1012 159  2.0 6  9.4  85    0   10 365 -387  0
3943500 3036500  6 16  6  15.9 1011 167  2.0 6  9.7  88    0   46 363 -389  0
3943500 3036500  6 16  7  16.8 1011 176  2.0 6 10.2  88   12  117 366 -393  0
3943500 3036500  6 16  8  18.1 1011 211  2.9 7 10.3  82   29  193 374 -397  0
3943500 3036500  6 16  9  19.0 1011 199  3.0 4  9.9  74  239  254 370 -401  0
3943500 3036500  6 16 10  20.0 1010 210  2.9 4  9.7  68  279  307 365 -403  0
3943500 3036500  6 16 11  20.9 1010 232  2.5 6  9.9  66  148  380 378 -405  0
3943500 3036500  6 16 12  21.2 1010 184  3.5 7 10.0  64  106  388 393 -406  0
3943500 3036500  6 16 13  21.2 1009 164  3.0 7  9.9  62   51  350 395 -411  0
3943500 3036500  6 16 14  22.0 1008 149  3.2 7  9.8  60   21  304 395 -417  0
3943500 3036500  6 16 15  20.8 1008 152  2.3 7  9.9  62    0  145 392 -423  0
3943500 3036500  6 16 16  17.2 1007 195  3.8 7 10.3  75    0  106 383 -425  0
3943500 3036500  6 16 17  17.0 1007 197  2.2 6 10.8  88    0  106 374 -414  0
3943500 3036500  6 16 18  16.5 1007 249  3.9 7 10.8  90    0   58 372 -405  0
3943500 3036500  6 16 19  16.6 1007 268  3.4 7 10.4  88    0   51 375 -401  0
3943500 3036500  6 16 20  16.1 1007 274  3.3 7 10.1  86    0   23 372 -397  0
3943500 3036500  6 16 21  15.6 1007 263  3.1 7  9.8  86    3   11 368 -393  0
3943500 3036500  6 16 22  14.5 1007 253  2.3 6  9.8  90    0    0 360 -390  0
3943500 3036500  6 16 23  14.5 1007 242  3.0 7  9.7  93    0    0 357 -387  0
3943500 3036500  6 16 24  13.9 1007 229  2.9 7  9.5  93    0    0 360 -384  0
3943500 3036500  6 17  1  13.9 1007 216  3.3 8  9.5  95    0    0 363 -382  0
3943500 3036500  6 17  2  13.6 1007 241  4.2 7  9.3  94    0    0 362 -381  0
3943500 3036500  6 17  3  12.9 1008 226  4.0 7  8.8  92    0    0 355 -380  0
3943500 3036500  6 17  4  12.5 1008 231  3.2 7  8.6  93    0    0 352 -379  0
3943500 3036500  6 17  5  12.5 1008 232  4.9 7  8.6  94    0    3 350 -378  0
3943500 3036500  6 17  6  12.8 1008 254  5.9 7  8.5  92    0   15 347 -378  0
3943500 3036500  6 17  7  13.6 1008 256  5.1 7  8.5  89    0   43 343 -379  0
3943500 3036500  6 17  8  13.6 1008 241  5.4 7  8.6  88   13  173 337 -382  0
3943500 3036500  6 17  9  14.5 1009 251  6.6 6  8.7  87  225  247 330 -388  0
3943500 3036500  6 17 10  15.7 1009 256  6.2 4  8.7  81  509  180 320 -396  0
3943500 3036500  6 17 11  16.5 1010 247  5.7 4  8.8  77  414  289 315 -403  0
3943500 3036500  6 17 12  16.9 1010 245  5.2 4  8.6  72  288  372 318 -409  0
3943500 3036500  6 17 13  16.4 1011 246  6.3 6  8.3  70  130  383 326 -415  0
3943500 3036500  6 17 14  15.1 1011 243  4.5 8  8.4  75    0  206 338 -413  0
3943500 3036500  6 17 15  15.4 1011 262  3.5 6  8.4  77   72  323 333 -413  0
3943500 3036500  6 17 16  16.2 1011 268  3.4 5  8.1  72  180  294 324 -416  0
3943500 3036500  6 17 17  15.8 1011 263  3.0 6  7.7  68   50  227 326 -412  0
3943500 3036500  6 17 18  15.9 1010 299  1.9 6  7.6  67   22  157 330 -407  0
3943500 3036500  6 17 19  15.9 1010 101  0.8 7  7.7  68    5   83 336 -400  0
3943500 3036500  6 17 20  15.0 1009  64  1.2 8  8.0  72    0   20 345 -394  0
3943500 3036500  6 17 21  13.9 1008 102  1.6 8  8.2  80    0    3 350 -390  0
3943500 3036500  6 17 22  13.5 1008  75  1.2 8  8.3  84    0    0 352 -386  0
