     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3943500 3036500  8 16  1  15.5 1014 292  5.8 4  8.6  77    0    0 341 -383  2
3943500 3036500  8 16  2  15.6 1014 291  6.0 6  8.6  78    0    0 341 -380  2
3943500 3036500  8 16  3  15.1 1014 298  6.4 5  8.4  77    0    0 347 -378  2
3943500 3036500  8 16  4  14.4 1015 291  5.7 5  8.1  77    0    0 338 -377  2
3943500 3036500  8 16  5  13.9 1015 300  5.1 4  7.9  79    0    0 330 -376  2
3943500 3036500  8 16  6  14.7 1015 292  4.6 4  7.9  78    1   14 322 -376  2
3943500 3036500  8 16  7  16.3 1015 300  5.0 1  8.2  74   70   67 307 -379  2
3943500 3036500  8 16  8  17.6 1015 296  5.8 1  8.3  69  195   96 292 -388  2
3943500 3036500  8 16  9  18.7 1016 290  6.8 2  8.3  64  277  141 303 -401  2
3943500 3036500  8 16 10  19.1 1016 291  7.2 3  8.0  59  314  198 320 -414  2
3943500 3036500  8 16 11  19.8 1017 293  7.2 3  7.6  54  391  218 331 -426  2
3943500 3036500  8 16 12  20.5 1017 289  6.7 4  7.8  53  319  286 344 -438  2
3943500 3036500  8 16 13  20.7 1017 285  6.6 5  8.1  54  281  310 359 -440  2
3943500 3036500  8 16 14  20.8 1017 301  7.0 5  8.0  53  256  304 366 -438  2
3943500 3036500  8 16 15  20.7 1017 293  5.8 5  8.0  53  294  257 368 -441  2
3943500 3036500  8 16 16  20.3 1017 287  6.3 6  8.1  54  110  247 370 -441  2
3943500 3036500  8 16 17  19.4 1017 284  6.0 6  8.3  57   83  191 371 -434  2
3943500 3036500  8 16 18  18.8 1017 305  4.6 4  8.4  61  128  112 360 -427  2
3943500 3036500  8 16 19  18.1 1017 299  4.4 5  8.5  64   48   61 354 -420  2
3943500 3036500  8 16 20  16.5 1017 302  3.1 4  8.8  71    5   15 349 -413  2
3943500 3036500  8 16 21  14.6 1017 299  2.9 4  8.7  79    0    0 339 -406  2
3943500 3036500  8 16 22  14.1 1018 314  2.6 2  8.5  84    0    0 326 -401  2
3943500 3036500  8 16 23  13.0 1018 323  2.1 2  8.3  86    0    0 315 -398  2
3943500 3036500  8 16 24  11.9 1018 304  1.8 3  8.0  89    0    0 315 -395  2
3943500 3036500  8 17  1  11.3 1018 310  1.4 4  7.9  94    0    0 322 -392  2
3943500 3036500  8 17  2  11.1 1018 190  0.9 5  7.5  90    0    0 329 -389  2
3943500 3036500  8 17  3   9.4 1018 195  1.2 2  6.9  89    0    0 318 -384  2
3943500 3036500  8 17  4   9.2 1018 191  1.2 1  6.9  94    0    0 303 -380  2
3943500 3036500  8 17  5   8.8 1018 170  1.0 3  7.0  98    0    0 306 -378  2
3943500 3036500  8 17  6  10.5 1018 178  1.2 4  7.2  97    4   16 318 -377  2
3943500 3036500  8 17  7  13.5 1018 184  2.0 3  8.1  93   79   61 326 -379  2
3943500 3036500  8 17  8  16.5 1018 204  2.7 2  8.8  83  238   69 327 -388  2
3943500 3036500  8 17  9  18.0 1018 222  2.1 3  8.6  70  246  146 334 -404  2
3943500 3036500  8 17 10  18.9 1018 229  2.0 3  8.4  63  296  194 341 -422  2
3943500 3036500  8 17 11  20.1 1018 279  2.3 5  8.2  58  138  288 351 -437  2
3943500 3036500  8 17 12  20.9 1018 290  2.5 6  8.1  54   51  302 363 -449  2
3943500 3036500  8 17 13  21.2 1018 287  2.1 6  8.1  52  111  320 366 -459  2
3943500 3036500  8 17 14  21.8 1018 306  2.3 4  8.2  52  320  270 362 -465  2
3943500 3036500  8 17 15  22.4 1018 247  2.2 1  8.1  49  547  107 351 -464  2
3943500 3036500  8 17 16  23.3 1017 296  2.5 1  7.7  45  510   68 344 -459  2
3943500 3036500  8 17 17  23.3 1017 278  2.3 1  7.9  44  379   67 343 -453  2
3943500 3036500  8 17 18  23.4 1016  76  2.1 1  7.7  43  227   65 340 -443  2
3943500 3036500  8 17 19  22.2 1016  35  2.2 1  7.6  44   79   53 334 -432  2
3943500 3036500  8 17 20  18.3 1016  18  2.5 3  8.2  55   10   16 330 -421  2
3943500 3036500  8 17 21  17.7 1016  37  2.4 5  8.6  67    0    0 331 -411  2
3943500 3036500  8 17 22  16.3 1016  57  2.4 5  9.0  74    0    0 334 -404  2
3943500 3036500  8 17 23  17.5 1016  76  2.6 5  9.1  76    0    0 338 -401  2
3943500 3036500  8 17 24  17.2 1016  80  2.4 6  8.9  72    0    0 345 -399  2
3943500 3036500  8 18  1  17.2 1015  96  2.6 7  8.8  72    0    0 351 -398  2
3943500 3036500  8 18  2  17.3 1015  96  2.3 7  8.8  72    0    0 357 -398  2
3943500 3036500  8 18  3  17.1 1014  87  2.1 8  9.0  73    0    0 363 -400  2
3943500 3036500  8 18  4  17.6 1014  74  1.9 7  9.1  73    0    0 367 -404  2
3943500 3036500  8 18  5  17.5 1014  68  2.1 8  9.1  73    0    0 370 -407  2
3943500 3036500  8 18  6  17.6 1013  70  2.0 8  9.3  74    0    5 374 -408  2
3943500 3036500  8 18  7  17.0 1013  59  3.4 6  9.6  78    0   28 370 -411  2
3943500 3036500  8 18  8  17.5 1013  71  2.2 7 10.0  81    0   70 370 -416  2
3943500 3036500  8 18  9  19.3 1013  68  2.9 7 10.1  76    7  169 379 -422  2
3943500 3036500  8 18 10  22.0 1012  74  2.7 6  9.8  64  110  278 387 -429  2
3943500 3036500  8 18 11  24.3 1012  82  4.5 5  9.5  54  173  327 396 -437  2
3943500 3036500  8 18 12  26.0 1012  72  4.1 5  9.3  46  236  352 404 -442  2
3943500 3036500  8 18 13  25.4 1011 101  4.4 4  9.3  45  230  363 405 -447  2
3943500 3036500  8 18 14  24.8 1011  94  3.2 6  9.6  48   72  327 404 -452  2
3943500 3036500  8 18 15  23.1 1011 132  4.0 7  9.9  53    4  216 407 -457  2
3943500 3036500  8 18 16  23.6 1011  91  3.2 7 10.3  57    7  196 409 -458  2
3943500 3036500  8 18 17  23.3 1011 143  2.2 6 10.8  59   47  196 404 -459  2
3943500 3036500  8 18 18  23.0 1011 140  2.1 5 11.1  62   21  125 392 -460  2
3943500 3036500  8 18 19  22.1 1011 110  1.5 5 11.4  66   19   62 387 -455  2
3943500 3036500  8 18 20  20.7 1011 143  1.6 7 11.8  73    3   13 396 -447  2
3943500 3036500  8 18 21  19.8 1011 151  1.0 7 12.0  80    0    0 402 -438  2
3943500 3036500  8 18 22  18.9 1011 250  1.2 8 12.2  86    0    0 404 -433  2
3943500 3036500  8 18 23  18.9 1011 255  3.2 7 12.3  90    0    0 403 -431  2
3943500 3036500  8 18 24  18.5 1011 236  3.0 6 12.3  90    0    0 393 -426  2
3943500 3036500  8 19  1  18.7 1011 252  3.5 6 12.3  91    0    0 388 -421  2
3943500 3036500  8 19  2  18.5 1012 260  3.5 6 12.3  91    0    0 387 -419  2
3943500 3036500  8 19  3  18.3 1012 263  4.3 6 12.4  93    0    0 385 -418  2
3943500 3036500  8 19  4  18.1 1012 273  4.1 2 12.3  93    0    0 365 -416  2
3943500 3036500  8 19  5  17.6 1012 255  3.0 3 12.0  93    0    0 348 -412  2
3943500 3036500  8 19  6  17.8 1012 264  2.8 5 11.9  93    0    5 360 -409  2
3943500 3036500  8 19  7  19.0 1012 258  3.5 4 12.3  92   27   62 365 -407  2
3943500 3036500  8 19  8  19.8 1012 271  4.2 7 12.6  89    2  102 374 -411  2
3943500 3036500  8 19  9  20.6 1013 265  3.9 5 12.4  83   48  189 377 -419  2
3943500 3036500  8 19 10  20.8 1013 271  4.7 6 12.1  79  102  235 372 -429  2
3943500 3036500  8 19 11  21.6 1014 279  4.0 5 12.0  76  128  269 369 -438  2
3943500 3036500  8 19 12  21.6 1014 278  3.8 4 11.9  74  209  279 363 -444  2
3943500 3036500  8 19 13  22.9 1014 273  3.6 4 11.5  68  113  300 361 -448  2
3943500 3036500  8 19 14  22.1 1014 267  4.0 5 11.3  66   20  259 364 -450  2
3943500 3036500  8 19 15  21.2 1014 271  5.1 7 11.2  69    0  142 364 -448  2
3943500 3036500  8 19 16  20.1 1015 284  4.5 6 10.7  70    0  106 360 -444  2
3943500 3036500  8 19 17  19.8 1015 282  4.7 6 10.2  70   12  156 353 -441  2
3943500 3036500  8 19 18  19.5 1016 281  5.6 4  9.2  64  164   71 344 -434  2
3943500 3036500  8 19 19  19.0 1016 267  3.4 6  8.7  62   37   50 339 -423  2
3943500 3036500  8 19 20  17.2 1016 263  4.2 5  8.7  68    1   10 337 -414  2
3943500 3036500  8 19 21  16.3 1017 253  3.6 4  8.8  74    0    0 326 -407  2
3943500 3036500  8 19 22  16.3 1017 263  3.2 7  9.0  78    0    0 329 -400  2
3943500 3036500  8 19 23  16.0 1017 258  2.6 7  9.1  80    0    0 338 -396  2
3943500 3036500  8 19 24  16.2 1017 261  2.7 8  9.3  81    0    0 342 -393  2
3943500 3036500  8 20  1  15.8 1017 262  1.7 7  9.3  82    0    0 342 -392  2
3943500 3036500  8 20  2  15.2 1017 260  2.4 5  9.1  83    0    0 332 -392  2
3943500 3036500  8 20  3  15.4 1017 263  3.0 4  9.0  83    0    0 323 -394  2
3943500 3036500  8 20  4  14.7 1017 262  2.4 5  9.0  84    0    0 326 -396  2
3943500 3036500  8 20  5  15.4 1017 261  2.7 7  9.1  85    0    0 340 -395  2
3943500 3036500  8 20  6  15.4 1016 267  2.6 7  9.3  85    0    1 351 -395  2
3943500 3036500  8 20  7  16.2 1017 260  3.4 5  9.4  84    6   58 345 -399  2
3943500 3036500  8 20  8  17.8 1017 258  4.6 2  9.5  78  143   97 329 -405  2
3943500 3036500  8 20  9  19.2 1017 266  5.1 2  9.3  70  337   75 322 -413  2
3943500 3036500  8 20 10  20.3 1017 238  4.7 3  9.8  68  238  200 332 -420  2
3943500 3036500  8 20 11  19.7 1017 245  5.5 6  9.8  67   39  269 349 -422  2
3943500 3036500  8 20 12  20.6 1017 257  4.6 3  9.3  63  227  287 350 -428  2
3943500 3036500  8 20 13  20.3 1017 265  5.7 5  9.6  64  187  302 351 -433  2
3943500 3036500  8 20 14  21.1 1018 266  5.4 5  9.5  62  104  296 361 -432  2
3943500 3036500  8 20 15  20.9 1018 255  6.3 5  9.4  60  100  268 362 -435  2
3943500 3036500  8 20 16  20.7 1017 269  5.9 5  9.6  62  130  222 362 -436  2
3943500 3036500  8 20 17  20.5 1017 262  4.8 4  9.5  63  205  132 356 -433  2
3943500 3036500  8 20 18  19.7 1017 258  4.2 4  9.5  65  143   82 350 -425  2
3943500 3036500  8 20 19  18.4 1017 269  4.2 3  9.8  71   71   47 343 -416  2
3943500 3036500  8 20 20  17.0 1017 263  3.5 4  9.9  78    6   12 337 -406  2
3943500 3036500  8 20 21  16.1 1017 246  1.8 4  9.8  83    0    0 333 -399  2
3943500 3036500  8 20 22  14.6 1017 239  2.0 3  9.5  88    0    0 322 -397  2
3943500 3036500  8 20 23  14.5 1017 215  1.6 3  8.9  86    0    0 312 -400  2
3943500 3036500  8 20 24  14.0 1016 201  2.2 3  8.5  84    0    0 309 -403  2
3943500 3036500  8 21  1  14.6 1016 207  1.8 2  9.1  90    0    0 309 -405  2
3943500 3036500  8 21  2  14.9 1016 216  2.6 3  9.6  92    0    0 312 -405  2
3943500 3036500  8 21  3  13.7 1016 196  1.6 5  9.4  92    0    0 320 -406  2
3943500 3036500  8 21  4  13.7 1016 193  3.2 6  9.4  96    0    0 329 -406  2
3943500 3036500  8 21  5  13.8 1015 193  2.3 6  9.3  94    0    0 334 -407  2
3943500 3036500  8 21  6  13.7 1015 188  2.5 6  9.0  92    0    3 336 -407  2
3943500 3036500  8 21  7  14.3 1015 230  3.8 8  9.3  93    0   23 344 -407  2
3943500 3036500  8 21  8  15.6 1015 215  3.9 8  9.6  90    0   46 353 -410  2
3943500 3036500  8 21  9  16.8 1014 205  3.8 6  9.7  84    7  169 351 -415  2
3943500 3036500  8 21 10  18.0 1015 219  5.2 6 10.1  81   32  249 351 -419  2
3943500 3036500  8 21 11  19.0 1015 222  5.5 6 10.1  76   71  302 356 -424  2
3943500 3036500  8 21 12  19.4 1014 222  5.8 7  9.6  69   53  319 363 -431  2
3943500 3036500  8 21 13  19.6 1014 221  5.9 7  9.4  66   66  330 369 -436  2
3943500 3036500  8 21 14  20.5 1014 219  6.0 7  9.2  62   61  316 370 -441  2
3943500 3036500  8 21 15  20.3 1014 227  5.1 7  8.9  60   13  242 370 -442  2
3943500 3036500  8 21 16  20.2 1013 221  5.2 8  9.0  61    0  155 371 -440  2
3943500 3036500  8 21 17  20.1 1013 213  4.4 7  9.1  62    0  126 370 -435  2
3943500 3036500  8 21 18  19.9 1013 209  3.6 8  9.2  63    1   75 369 -429  2
3943500 3036500  8 21 19  19.5 1012 252  3.8 8  9.9  68    0   39 371 -424  2
3943500 3036500  8 21 20  18.5 1012 261  4.2 8 10.5  76    0    9 369 -418  2
3943500 3036500  8 21 21  17.8 1012 241  4.3 8 10.2  78    0    0 364 -413  2
3943500 3036500  8 21 22  17.6 1012 225  3.5 8 10.1  79    0    0 361 -409  2
3943500 3036500  8 21 23  17.6 1012 219  3.9 8 10.0  79    0    0 359 -406  2
3943500 3036500  8 21 24  16.9 1012 226  4.4 8  9.6  78    0    0 357 -404  2
3943500 3036500  8 22  1  16.4 1011 219  5.1 8  9.4  79    0    0 353 -402  2
3943500 3036500  8 22  2  16.5 1011 216  4.9 7  9.5  81    0    0 351 -401  2
3943500 3036500  8 22  3  16.2 1011 208  5.0 6  9.7  83    0    0 346 -403  2
3943500 3036500  8 22  4  15.4 1010 205  5.1 5  9.7  86    0    0 340 -406  2
3943500 3036500  8 22  5  15.2 1010 196  4.9 7  9.7  89    0    0 343 -407  2
3943500 3036500  8 22  6  15.2 1009 196  5.0 6  9.7  89    0    9 347 -407  2
3943500 3036500  8 22  7  16.1 1009 206  5.7 5  9.8  88   15   58 346 -407  2
3943500 3036500  8 22  8  16.8 1009 216  5.2 6 10.3  87    7  108 351 -409  2
3943500 3036500  8 22  9  17.4 1009 235  5.7 6 10.6  87   12  164 361 -410  2
3943500 3036500  8 22 10  17.1 1009 224  6.0 8 11.1  89    0  148 371 -411  2
3943500 3036500  8 22 11  17.5 1009 234  5.9 8 11.6  93    0  139 382 -413  2
3943500 3036500  8 22 12  17.9 1009 226  5.9 7 12.1  94    0  138 384 -416  2
3943500 3036500  8 22 13  19.1 1010 257  6.6 7 12.6  93    0  195 387 -419  2
3943500 3036500  8 22 14  20.3 1010 240  6.3 6 12.9  89   49  272 390 -425  2
3943500 3036500  8 22 15  20.9 1011 272  7.8 4 12.3  80  205  224 383 -431  2
3943500 3036500  8 22 16  20.8 1011 265  8.1 4 10.9  70  165  189 375 -435  2
3943500 3036500  8 22 17  20.1 1012 258  7.7 4 10.3  68  183  112 372 -435  2
3943500 3036500  8 22 18  19.8 1012 261  7.6 3 10.1  69  188   61 366 -429  2
3943500 3036500  8 22 19  18.4 1012 262  7.3 4 10.0  72   70   38 362 -421  2
3943500 3036500  8 22 20  17.3 1013 265  4.9 5  9.9  77    4   10 364 -412  2
3943500 3036500  8 22 21  16.4 1013 270  5.3 5  9.7  80    0    0 362 -405  2
3943500 3036500  8 22 22  15.2 1013 262  3.0 4  9.3  83    0    0 353 -402  2
3943500 3036500  8 22 23  14.0 1013 255  3.4 4  8.7  84    0    0 344 -399  2
3943500 3036500  8 22 24  14.0 1014 247  2.8 2  8.5  85    0    0 334 -398  2
3943500 3036500  8 23  1  13.8 1014 253  3.4 1  8.6  87    0    0 321 -398  2
3943500 3036500  8 23  2  14.1 1014 278  3.7 1  8.6  87    0    0 318 -398  2
3943500 3036500  8 23  3  13.8 1013 260  3.2 1  8.7  87    0    0 318 -398  2
3943500 3036500  8 23  4  13.2 1014 261  3.0 1  8.8  91    0    0 315 -398  2
3943500 3036500  8 23  5  12.1 1013 283  1.9 2  8.6  94    0    0 317 -398  2
3943500 3036500  8 23  6  14.5 1013 258  2.8 2  8.6  90    0   11 323 -395  2
3943500 3036500  8 23  7  16.1 1013 264  2.7 2  9.1  84   62   47 330 -394  2
3943500 3036500  8 23  8  17.8 1013 264  2.5 2  9.5  78  185   63 335 -400  2
3943500 3036500  8 23  9  19.0 1013 263  4.8 3  9.4  71  332   68 345 -411  2
3943500 3036500  8 23 10  19.7 1013 276  5.9 2  9.6  68  494   51 348 -421  2
3943500 3036500  8 23 11  20.2 1014 265  6.0 4  9.8  67  208  242 356 -429  2
3943500 3036500  8 23 12  20.7 1014 270  6.7 4  9.3  62  260  256 364 -435  2
3943500 3036500  8 23 13  19.2 1014 274  6.9 4  9.2  63  274  260 363 -439  2
3943500 3036500  8 23 14  20.5 1014 283  8.0 5  9.0  62   94  288 366 -440  2
3943500 3036500  8 23 15  20.5 1014 288  7.3 4  8.8  58   72  258 367 -440  2
3943500 3036500  8 23 16  19.7 1014 286  7.8 3  8.8  60  121  211 357 -438  2
3943500 3036500  8 23 17  18.5 1015 295  6.6 3  9.0  65  214  105 349 -434  2
3943500 3036500  8 23 18  18.2 1015 297  7.2 3  9.2  70  111   82 347 -427  2
3943500 3036500  8 23 19  17.6 1015 277  6.3 7  9.5  74    7   43 353 -417  2
3943500 3036500  8 23 20  17.2 1016 284  5.5 8  9.6  78    0    8 358 -407  2
3943500 3036500  8 23 21  16.5 1016 289  3.6 7 10.0  83    0    0 350 -399  2
3943500 3036500  8 23 22  16.4 1016 284  3.2 7 10.2  87    0    0 342 -395  2
3943500 3036500  8 23 23  16.2 1016 291  3.4 7  9.8  84    0    0 337 -392  2
3943500 3036500  8 23 24  15.8 1017 284  3.3 5  9.4  83    0    0 329 -391  2
3943500 3036500  8 24  1  16.3 1017 292  2.7 6  9.3  81    0    0 325 -389  2
3943500 3036500  8 24  2  16.1 1017 286  3.5 6  9.1  80    0    0 326 -388  2
3943500 3036500  8 24  3  16.1 1016 292  3.7 8  9.2  80    0    0 327 -386  2
3943500 3036500  8 24  4  15.4 1016 290  2.8 7  9.2  82    0    0 329 -386  2
3943500 3036500  8 24  5  15.1 1016 285  2.8 7  9.3  86    0    0 331 -385  2
3943500 3036500  8 24  6  15.3 1016 284  2.4 6  9.4  87    0    2 334 -384  2
3943500 3036500  8 24  7  16.7 1016 277  3.1 6  9.4  82    0   39 337 -385  2
3943500 3036500  8 24  8  17.3 1017 303  3.9 5  9.5  78   46  108 339 -392  2
3943500 3036500  8 24  9  18.3 1017 308  4.2 4  9.7  76  170  124 335 -405  2
3943500 3036500  8 24 10  18.7 1017 291  5.3 6  9.7  73   90  212 341 -420  2
3943500 3036500  8 24 11  18.8 1017 318  5.0 7  9.6  71   27  239 350 -432  2
3943500 3036500  8 24 12  19.2 1017 310  5.5 7  9.6  70    1  219 357 -442  2
3943500 3036500  8 24 13  19.2 1018 300  6.3 6  9.8  70   13  245 358 -449  2
3943500 3036500  8 24 14  19.8 1017 295  6.6 7  9.6  68   17  242 358 -453  2
3943500 3036500  8 24 15  19.8 1017 290  6.3 6  9.4  65   11  215 358 -455  2
3943500 3036500  8 24 16  19.6 1017 296  5.6 6  9.6  67    0  145 355 -452  2
3943500 3036500  8 24 17  19.3 1017 300  5.4 7  9.7  69    5  138 358 -447  2
3943500 3036500  8 24 18  19.2 1017 299  5.3 6  9.9  71   40   89 358 -438  2
3943500 3036500  8 24 19  18.1 1017 289  4.7 5 10.1  76   65   37 350 -428  2
3943500 3036500  8 24 20  16.3 1017 301  3.6 4 10.2  83    3    8 339 -418  2
3943500 3036500  8 24 21  14.9 1017 297  2.9 4 10.0  90    0    0 331 -410  2
3943500 3036500  8 24 22  14.1 1017 291  2.6 2  9.8  95    0    0 320 -406  2
3943500 3036500  8 24 23  13.6 1017 307  1.9 2  9.4  95    0    0 310 -405  2
3943500 3036500  8 24 24  13.1 1017 297  2.4 1  9.1  96    0    0 304 -403  2
3943500 3036500  8 25  1  13.1 1017 318  2.2 0  9.2  97    0    0 297 -401  2
3943500 3036500  8 25  2  12.3 1017 346  0.9 1  8.8  96    0    0 295 -401  2
3943500 3036500  8 25  3  11.9 1017 304  1.4 2  8.4  95    0    0 299 -401  2
3943500 3036500  8 25  4  11.2 1017 301  1.2 1  8.3  97    0    0 297 -399  2
3943500 3036500  8 25  5  11.6 1017  11  0.8 3  8.3  99    0    0 299 -395  2
3943500 3036500  8 25  6  12.1 1017   2  0.8 3  8.6 100    0    7 307 -391  2
3943500 3036500  8 25  7  12.9 1017 329  1.1 4  9.0 100   40   54 314 -390  2
3943500 3036500  8 25  8  16.2 1017 343  1.1 1  9.9  95  185   70 315 -396  2
3943500 3036500  8 25  9  19.7 1018 322  1.2 1 10.4  81  365   54 315 -407  2
3943500 3036500  8 25 10  21.5 1018 343  1.9 1 10.3  68  508   51 327 -422  2
3943500 3036500  8 25 11  23.4 1018 352  2.1 1  9.7  58  585   77 335 -438  2
3943500 3036500  8 25 12  23.6 1018   8  2.8 1  8.9  49  640   78 340 -450  2
3943500 3036500  8 25 13  24.4 1017 287  3.7 1  8.5  46  528  149 344 -460  2
3943500 3036500  8 25 14  24.4 1017 284  3.2 2  8.0  42  309  249 349 -465  2
3943500 3036500  8 25 15  23.8 1017 266  5.5 1  7.8  42  350  191 349 -465  2
3943500 3036500  8 25 16  24.5 1016  48  4.2 1  7.9  42  329  140 344 -461  2
3943500 3036500  8 25 17  23.3 1016 297  4.1 1  8.0  43  313   74 341 -455  2
3943500 3036500  8 25 18  23.2 1016 300  4.2 1  8.5  48  189   59 338 -445  2
3943500 3036500  8 25 19  21.2 1015 305  3.2 2  9.1  54   62   42 338 -433  2
3943500 3036500  8 25 20  18.6 1015 316  2.4 2  9.4  65    2    9 334 -422  2
3943500 3036500  8 25 21  16.1 1015 345  1.7 2  9.5  76    0    0 325 -412  2
3943500 3036500  8 25 22  15.1 1015 308  1.6 2  9.3  84    0    0 320 -404  2
3943500 3036500  8 25 23  14.0 1015 305  2.6 1  9.1  88    0    0 312 -398  2
3943500 3036500  8 25 24  13.1 1015 294  2.7 0  9.1  94    0    0 301 -394  2
3943500 3036500  8 26  1  13.3 1014 289  2.9 2  8.8  93    0    0 304 -391  2
3943500 3036500  8 26  2  13.8 1014 292  2.7 4  8.9  91    0    0 322 -388  2
3943500 3036500  8 26  3  14.1 1014 292  2.7 6  9.1  91    0    0 341 -385  2
3943500 3036500  8 26  4  14.4 1013 271  2.7 5  9.1  89    0    0 346 -384  2
3943500 3036500  8 26  5  14.1 1013 264  3.3 5  9.1  90    0    0 342 -386  2
3943500 3036500  8 26  6  14.8 1013 258  2.8 6  9.2  89    0    5 347 -390  2
3943500 3036500  8 26  7  15.6 1012 312  2.9 6  9.2  85   30   47 352 -396  2
3943500 3036500  8 26  8  16.8 1012 294  4.6 6  9.1  79   30  111 354 -399  2
3943500 3036500  8 26  9  18.2 1012 274  4.8 7  8.9  71   68  169 362 -404  2
3943500 3036500  8 26 10  18.8 1012 290  6.3 6  8.8  66   40  223 367 -412  2
3943500 3036500  8 26 11  19.6 1012 288  6.1 6  8.8  63   64  250 366 -420  2
3943500 3036500  8 26 12  20.3 1011 291  6.0 7  8.7  60   91  267 375 -425  2
3943500 3036500  8 26 13  20.0 1011 281  6.4 7  8.7  59  124  261 380 -429  2
3943500 3036500  8 26 14  21.4 1011 297  6.9 8  8.9  58   27  248 387 -433  2
3943500 3036500  8 26 15  19.6 1011 283  6.6 8  9.0  60    5  200 390 -436  2
3943500 3036500  8 26 16  18.7 1010 291  8.1 8  9.1  66   10  177 383 -440  2
3943500 3036500  8 26 17  18.7 1010 295  7.3 8  9.0  66    0  113 378 -439  2
3943500 3036500  8 26 18  17.5 1010 284  7.3 6  8.6  66    5   76 365 -430  2
3943500 3036500  8 26 19  16.9 1010 292  5.2 6  8.4  68   51   34 351 -419  2
3943500 3036500  8 26 20  15.9 1010 290  4.8 6  8.1  69    0    7 345 -408  2
3943500 3036500  8 26 21  15.7 1009 279  5.8 5  8.0  71    0    0 336 -400  2
3943500 3036500  8 26 22  15.7 1009 278  6.2 5  7.9  71    0    0 330 -395  2
3943500 3036500  8 26 23  16.1 1009 288  7.0 5  7.6  67    0    0 327 -392  2
3943500 3036500  8 26 24  15.9 1008 288  6.9 6  7.4  65    0    0 327 -393  2
3943500 3036500  8 27  1  15.5 1008 282  7.0 8  7.3  66    0    0 337 -392  2
3943500 3036500  8 27  2  15.0 1007 286  8.2 7  7.5  68    0    0 340 -390  2
3943500 3036500  8 27  3  14.7 1007 291  6.2 7  7.8  73    0    0 337 -387  2
3943500 3036500  8 27  4  14.5 1006 293  5.4 6  7.9  75    0    0 333 -384  2
3943500 3036500  8 27  5  13.7 1006 290  5.8 7  7.3  72    0    0 331 -382  2
3943500 3036500  8 27  6  13.8 1007 301  5.7 8  7.1  72    0    0 336 -381  2
3943500 3036500  8 27  7  14.2 1006 302  5.7 6  7.1  71    7   54 331 -382  2
3943500 3036500  8 27  8  15.1 1006 297  5.2 6  6.9  66   10  115 322 -386  2
3943500 3036500  8 27  9  15.6 1007 293  6.5 6  6.8  62   54  193 324 -392  2
3943500 3036500  8 27 10  15.7 1007 296  7.3 5  6.9  62  235  208 322 -399  2
3943500 3036500  8 27 11  16.2 1007 316  8.6 5  6.5  58  151  280 319 -405  2
3943500 3036500  8 27 12  16.6 1007 316  5.0 7  6.2  53   28  278 328 -410  2
3943500 3036500  8 27 13  16.8 1007 304  5.8 7  6.1  51   30  281 337 -417  2
3943500 3036500  8 27 14  16.8 1008 315  6.6 7  6.2  52   11  247 336 -422  2
3943500 3036500  8 27 15  16.5 1008 297  6.3 7  6.4  54    0  157 336 -421  2
3943500 3036500  8 27 16  16.6 1008 294  5.2 6  6.7  57    3  169 333 -419  2
3943500 3036500  8 27 17  16.5 1008 293  6.4 5  7.1  60   86  156 326 -415  2
3943500 3036500  8 27 18  16.3 1008 297  5.2 4  7.1  61   94   93 317 -410  2
3943500 3036500  8 27 19  15.3 1008 294  4.9 5  7.1  63   35   42 313 -402  2
3943500 3036500  8 27 20  14.2 1008 288  3.9 5  7.3  69    0    5 310 -393  2
3943500 3036500  8 27 21  12.8 1008 276  2.0 5  7.3  75    0    0 306 -388  2
3943500 3036500  8 27 22  12.2 1009 285  1.2 4  7.1  78    0    0 298 -385  2
3943500 3036500  8 27 23  10.9 1008 270  1.2 4  7.0  82    0    0 290 -380  2
3943500 3036500  8 27 24  11.7 1008 264  1.0 5  7.3  87    0    0 293 -377  2
3943500 3036500  8 28  1   9.4 1008 205  1.1 5  7.3  91    0    0 296 -375  2
3943500 3036500  8 28  2  10.1 1008 216  1.5 5  7.1  93    0    0 294 -373  2
3943500 3036500  8 28  3   9.3 1008 246  1.2 4  7.0  93    0    0 291 -371  2
3943500 3036500  8 28  4   9.4 1008 177  0.4 4  6.9  94    0    0 287 -368  2
3943500 3036500  8 28  5   9.4 1008 175  0.6 5  7.0  94    0    0 291 -368  2
3943500 3036500  8 28  6  10.5 1008 190  0.8 6  7.3  95    0    8 300 -372  2
3943500 3036500  8 28  7  11.9 1008 174  1.4 7  7.8  94    0   30 310 -376  2
3943500 3036500  8 28  8  13.3 1008 184  2.0 7  8.3  91    0   85 315 -382  2
3943500 3036500  8 28  9  14.5 1008 207  2.6 8  8.6  86    5  149 321 -393  2
3943500 3036500  8 28 10  15.7 1008 226  1.6 7  8.6  80   13  210 324 -407  2
3943500 3036500  8 28 11  15.9 1008 104  2.4 8  8.6  76    0  178 328 -414  2
3943500 3036500  8 28 12  16.9 1008 159  1.9 7  8.3  71   10  235 334 -418  2
3943500 3036500  8 28 13  16.7 1008 198  2.9 8  8.0  66    0  126 337 -424  2
3943500 3036500  8 28 14  16.5 1008 220  2.9 8  7.8  66    0  123 341 -429  2
3943500 3036500  8 28 15  16.4 1008 206  2.5 7  7.8  67    0  174 340 -431  2
