     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3943500 3036500  6 22 11  16.1 1019 180  2.4 8  9.1  80    0  154 383 -402  1
3943500 3036500  6 22 12  16.5 1018 169  3.4 8  9.2  80    0  180 381 -407  1
3943500 3036500  6 22 13  17.2 1018 191  4.1 6  9.6  80  134  341 373 -410  1
3943500 3036500  6 22 14  17.6 1018 202  3.8 7  9.6  78   72  325 369 -410  1
3943500 3036500  6 22 15  17.9 1018 211  3.8 6  9.6  76   19  267 365 -407  1
3943500 3036500  6 22 16  18.2 1018 213  3.6 6  9.9  77   31  224 360 -408  1
3943500 3036500  6 22 17  18.3 1018 213  2.0 8 10.3  79    4  161 364 -407  1
3943500 3036500  6 22 18  18.3 1017 211  2.2 7 10.4  79    0  107 367 -401  1
3943500 3036500  6 22 19  18.3 1017 209  2.0 8 10.6  81    2   78 370 -397  1
3943500 3036500  6 22 20  17.5 1016 175  1.4 8 10.9  85    0   33 374 -395  1
3943500 3036500  6 22 21  17.1 1015 185  1.4 8 10.9  88    0    7 373 -392  1
3943500 3036500  6 22 22  17.1 1015 255  2.1 8 10.8  88    0    0 372 -389  1
3943500 3036500  6 22 23  16.2 1015 215  1.5 8 10.5  88    0    0 370 -387  1
3943500 3036500  6 22 24  15.5 1014 204  2.0 8 10.2  90    0    0 368 -387  1
3943500 3036500  6 23  1  16.7 1014 230  3.8 7 10.0  87    0    0 366 -388  1
3943500 3036500  6 23  2  16.5 1014 231  6.1 7  9.9  84    0    0 364 -389  1
3943500 3036500  6 23  3  15.9 1013 226  3.9 7  9.8  85    0    0 363 -388  1
3943500 3036500  6 23  4  15.7 1013 244  4.8 6  9.8  87    0    0 357 -386  1
3943500 3036500  6 23  5  15.0 1013 239  3.3 6  9.8  89    2   16 352 -387  1
3943500 3036500  6 23  6  15.8 1013 230  4.6 5 10.0  91   51   57 348 -389  1
3943500 3036500  6 23  7  16.7 1013 236  5.6 3  9.7  84  126   99 338 -391  1
3943500 3036500  6 23  8  17.1 1013 242  5.0 5  9.1  75  268  110 338 -392  1
3943500 3036500  6 23  9  17.7 1014 240  7.5 5  8.9  72  398  120 347 -393  1
3943500 3036500  6 23 10  17.7 1014 252  8.1 2  8.7  69  374  202 332 -399  1
3943500 3036500  6 23 11  17.6 1015 252  9.1 3  8.3  66  287  284 320 -409  1
3943500 3036500  6 23 12  17.5 1016 249  9.2 4  8.3  66  260  317 324 -415  1
3943500 3036500  6 23 13  17.5 1016 251  8.3 3  8.4  67  368  286 322 -420  1
3943500 3036500  6 23 14  17.4 1017 253  9.1 3  8.4  68  419  247 318 -421  1
3943500 3036500  6 23 15  17.4 1017 247  9.1 5  8.5  69  365  237 324 -421  1
3943500 3036500  6 23 16  17.1 1018 266  7.7 5  8.5  69  357  171 329 -419  1
3943500 3036500  6 23 17  16.8 1018 255  6.9 3  8.4  70  383  105 322 -415  1
3943500 3036500  6 23 18  16.4 1018 266  7.2 3  8.5  72  291   75 314 -412  1
3943500 3036500  6 23 19  15.4 1018 268  7.3 4  8.3  74  149   69 314 -404  1
3943500 3036500  6 23 20  14.5 1018 262  6.5 4  8.1  77   59   43 313 -395  1
3943500 3036500  6 23 21  14.1 1018 277  5.6 4  8.2  81    3   13 309 -386  1
3943500 3036500  6 23 22  13.7 1018 253  4.7 5  8.1  82    0    0 309 -378  1
3943500 3036500  6 23 23  12.9 1018 247  4.5 5  7.8  83    0    0 308 -373  1
3943500 3036500  6 23 24  12.5 1018 256  4.9 5  7.7  85    0    0 308 -372  1
3943500 3036500  6 24  1  12.7 1018 254  4.1 7  7.5  83    0    0 320 -371  1
3943500 3036500  6 24  2  12.8 1019 247  4.2 7  7.4  80    0    0 336 -368  1
3943500 3036500  6 24  3  12.6 1019 252  4.3 7  7.3  80    0    0 340 -366  1
3943500 3036500  6 24  4  12.5 1018 256  4.2 6  7.3  81    0    0 338 -366  1
3943500 3036500  6 24  5  12.2 1018 246  4.0 4  7.6  85    0    8 325 -366  1
3943500 3036500  6 24  6  14.2 1018 253  3.5 2  7.8  83   54   53 309 -366  1
3943500 3036500  6 24  7  15.4 1019 255  4.4 1  7.9  76  211   60 299 -371  1
3943500 3036500  6 24  8  15.8 1019 276  5.9 3  7.7  70  328   84 307 -381  1
3943500 3036500  6 24  9  16.6 1019 272  6.1 3  7.6  66  480   80 320 -395  1
3943500 3036500  6 24 10  17.4 1020 261  5.6 2  7.5  62  480  139 317 -407  1
3943500 3036500  6 24 11  17.6 1020 263  8.0 3  7.3  59  324  264 316 -415  1
3943500 3036500  6 24 12  18.3 1021 257  7.4 3  7.3  57  534  195 321 -421  1
3943500 3036500  6 24 13  18.1 1021 258  8.0 3  7.5  58  544  196 321 -425  1
3943500 3036500  6 24 14  18.0 1021 258  8.1 3  7.9  62  480  212 319 -428  1
3943500 3036500  6 24 15  18.4 1022 268  8.0 4  8.2  63  362  233 322 -428  1
3943500 3036500  6 24 16  18.4 1022 263  7.4 4  7.9  60  364  164 324 -425  1
3943500 3036500  6 24 17  17.2 1022 268  7.4 3  7.7  61  301  146 319 -420  1
3943500 3036500  6 24 18  16.6 1022 265  7.6 2  7.8  65  274   82 308 -414  1
3943500 3036500  6 24 19  16.1 1023 254  7.0 3  7.8  68  148   69 305 -407  1
3943500 3036500  6 24 20  15.6 1023 252  5.2 3  8.0  72   55   44 304 -399  1
3943500 3036500  6 24 21  14.2 1023 249  4.4 3  8.1  77   12   13 297 -391  1
3943500 3036500  6 24 22  13.5 1023 254  3.8 6  8.0  82    0    0 300 -383  1
3943500 3036500  6 24 23  13.7 1023 268  4.3 6  8.0  83    0    0 306 -378  1
3943500 3036500  6 24 24  13.8 1023 264  4.5 5  7.9  81    0    0 303 -376  1
3943500 3036500  6 25  1  13.7 1023 267  4.6 4  8.0  82    0    0 298 -374  1
3943500 3036500  6 25  2  13.7 1023 279  3.7 4  8.0  83    0    0 297 -373  1
3943500 3036500  6 25  3  13.1 1023 252  4.7 4  7.8  82    0    0 298 -374  1
3943500 3036500  6 25  4  12.9 1023 249  3.0 4  7.8  84    0    0 300 -375  1
3943500 3036500  6 25  5  12.9 1023 246  4.7 4  8.0  86    0    3 304 -376  1
3943500 3036500  6 25  6  14.3 1023 251  3.8 4  8.2  85    0   36 307 -379  1
3943500 3036500  6 25  7  15.3 1023 253  4.8 3  8.6  82   65  130 305 -384  1
3943500 3036500  6 25  8  16.2 1023 250  5.4 7  8.7  79   89  198 317 -393  1
3943500 3036500  6 25  9  17.4 1023 256  5.7 6  8.7  73  254  252 332 -403  1
3943500 3036500  6 25 10  18.0 1023 250  6.0 4  8.7  70  359  285 330 -413  1
3943500 3036500  6 25 11  18.1 1023 254  6.6 4  8.6  67  442  308 328 -422  1
3943500 3036500  6 25 12  18.1 1024 250  6.4 3  8.3  64  444  342 326 -427  1
3943500 3036500  6 25 13  18.8 1024 250  6.8 3  8.2  63  504  329 325 -425  1
3943500 3036500  6 25 14  18.8 1024 255  6.3 3  8.4  63  549  289 329 -427  1
3943500 3036500  6 25 15  19.0 1024 259  7.0 2  8.5  63  559  241 327 -434  1
3943500 3036500  6 25 16  18.1 1024 262  6.7 3  8.7  65  337  276 327 -434  1
3943500 3036500  6 25 17  17.6 1024 270  6.9 3  8.7  69  274  231 329 -429  1
3943500 3036500  6 25 18  17.1 1024 264  6.5 3  8.5  69  180  180 327 -420  1
3943500 3036500  6 25 19  16.5 1023 268  5.8 4  8.4  71   66  122 327 -411  1
3943500 3036500  6 25 20  15.1 1023 268  4.9 6  8.4  75   30   60 334 -402  1
3943500 3036500  6 25 21  14.1 1023 252  4.0 6  8.3  80    0    3 338 -392  1
3943500 3036500  6 25 22  13.5 1023 246  4.6 6  8.3  85    0    0 336 -383  1
3943500 3036500  6 25 23  13.2 1023 252  4.9 6  8.3  88    0    0 334 -377  1
3943500 3036500  6 25 24  13.2 1023 253  5.4 7  8.2  87    0    0 338 -374  1
3943500 3036500  6 26  1  13.6 1023 241  5.2 6  7.9  83    0    0 339 -371  1
3943500 3036500  6 26  2  13.1 1023 301  4.2 6  7.7  82    0    0 335 -369  1
3943500 3036500  6 26  3  13.3 1023 282  3.6 6  7.6  81    0    0 336 -368  1
3943500 3036500  6 26  4  13.3 1022 275  3.7 6  7.5  79    0    0 336 -366  1
3943500 3036500  6 26  5  13.3 1022 247  3.5 6  7.4  79    0    1 337 -366  1
3943500 3036500  6 26  6  14.3 1022 217  3.7 7  7.7  79    0   13 344 -370  1
3943500 3036500  6 26  7  15.4 1022 222  4.2 7  8.1  77    1   77 351 -377  1
3943500 3036500  6 26  8  16.3 1021 186  4.0 5  8.3  74   91  200 345 -385  1
3943500 3036500  6 26  9  17.4 1021 215  5.7 5  8.3  70  113  270 337 -395  1
3943500 3036500  6 26 10  18.0 1021 190  6.6 6  8.1  64   93  318 344 -409  1
3943500 3036500  6 26 11  18.3 1020 207  6.6 5  7.9  61  170  367 346 -422  1
3943500 3036500  6 26 12  18.8 1020 201  6.8 5  7.8  59  171  387 346 -431  1
3943500 3036500  6 26 13  19.5 1020 218  7.2 5  7.7  56  157  388 347 -436  1
3943500 3036500  6 26 14  19.1 1019 231  6.8 4  7.7  56  255  384 345 -438  1
3943500 3036500  6 26 15  19.5 1018 226  7.1 5  7.7  55  128  342 344 -439  1
3943500 3036500  6 26 16  19.5 1018 243  7.4 5  7.5  53  149  296 346 -435  1
3943500 3036500  6 26 17  18.8 1017 256  7.5 5  7.6  55  118  254 343 -429  1
3943500 3036500  6 26 18  17.7 1016 258  7.7 5  7.8  60  125  196 340 -423  1
3943500 3036500  6 26 19  17.0 1016 252  7.3 4  8.0  65  127  124 333 -414  1
3943500 3036500  6 26 20  16.1 1016 268  6.5 5  8.0  68   27   60 331 -403  1
3943500 3036500  6 26 21  14.9 1015 253  5.3 5  8.0  73    1   11 331 -393  1
3943500 3036500  6 26 22  13.9 1015 243  4.9 7  7.9  77    0    0 334 -383  1
3943500 3036500  6 26 23  13.7 1014 240  3.9 7  7.9  80    0    0 339 -377  1
3943500 3036500  6 26 24  13.9 1013 232  4.0 8  8.0  81    0    0 343 -374  1
3943500 3036500  6 27  1  14.1 1013 225  4.1 8  8.4  84    0    0 349 -372  1
3943500 3036500  6 27  2  14.2 1012 258  4.6 8  8.8  87    0    0 352 -368  1
3943500 3036500  6 27  3  14.0 1011 220  4.2 8  9.0  89    0    0 353 -364  1
3943500 3036500  6 27  4  13.9 1010 239  5.6 8  9.2  92    0    0 353 -361  1
3943500 3036500  6 27  5  14.2 1009 202  4.9 7  9.3  92    0    6 348 -361  1
3943500 3036500  6 27  6  13.5 1009 232  7.5 7  9.2  92    0   22 342 -366  1
3943500 3036500  6 27  7  14.0 1008 252  6.0 4  8.6  87   47  117 328 -375  1
3943500 3036500  6 27  8  15.0 1008 289  7.8 4  8.0  77  216  181 317 -387  1
3943500 3036500  6 27  9  15.5 1008 258  7.4 4  7.7  70  257  245 320 -399  1
3943500 3036500  6 27 10  15.9 1009 263  9.4 4  7.5  67  267  302 323 -408  1
3943500 3036500  6 27 11  15.8 1009 257  7.7 6  7.4  66   59  320 333 -406  1
3943500 3036500  6 27 12  16.0 1009 277  7.8 4  7.2  64  136  356 336 -398  1
3943500 3036500  6 27 13  15.9 1010 248  8.3 3  7.3  64  203  387 328 -398  1
3943500 3036500  6 27 14  16.4 1010 260  9.0 4  7.4  64  192  372 329 -399  1
3943500 3036500  6 27 15  15.7 1009 262  8.4 4  7.2  63  236  341 329 -396  1
3943500 3036500  6 27 16  15.3 1009 263  8.8 2  7.1  64  375  252 320 -398  1
3943500 3036500  6 27 17  15.3 1009 261  8.2 3  6.9  63  254  230 314 -397  1
3943500 3036500  6 27 18  14.7 1009 252  8.6 3  6.6  62  159  180 314 -395  1
3943500 3036500  6 27 19  14.1 1009 259  7.4 3  6.6  64   97  119 310 -394  1
3943500 3036500  6 27 20  12.3 1009 258  7.0 4  6.7  70   38   62 308 -388  1
3943500 3036500  6 27 21  12.3 1008 251  5.7 4  6.9  77    0    9 309 -381  1
3943500 3036500  6 27 22  11.4 1008 242  5.8 5  7.1  81    0    0 312 -376  1
3943500 3036500  6 27 23  11.7 1008 238  5.9 5  7.3  85    0    0 315 -373  1
3943500 3036500  6 27 24  11.4 1008 248  6.4 4  7.3  86    0    0 311 -368  1
3943500 3036500  6 28  1  11.4 1007 259  8.1 6  7.2  85    0    0 313 -365  1
3943500 3036500  6 28  2  11.7 1007 234  7.9 5  7.2  84    0    0 319 -363  1
3943500 3036500  6 28  3  11.9 1006 250  5.9 5  7.2  83    0    0 316 -363  1
3943500 3036500  6 28  4  11.2 1006 253  6.3 5  7.2  84    0    0 317 -364  1
3943500 3036500  6 28  5  11.7 1005 251  6.1 5  7.2  85    0   10 316 -369  1
3943500 3036500  6 28  6  11.3 1005 263  7.4 7  7.3  85    0   11 326 -372  1
3943500 3036500  6 28  7  11.5 1004 218  7.2 8  7.7  90    0   24 341 -376  1
3943500 3036500  6 28  8  11.7 1004 247  6.0 8  7.9  91    0   97 347 -381  1
3943500 3036500  6 28  9  12.7 1003 299  4.4 5  7.8  87  222  204 332 -387  1
3943500 3036500  6 28 10  14.8 1004 296  4.4 3  7.7  78  351  214 310 -393  1
3943500 3036500  6 28 11  15.9 1005 253  8.1 5  8.0  72  261  286 317 -396  1
3943500 3036500  6 28 12  14.3 1005 231  9.9 5  8.2  76  202  309 326 -402  1
3943500 3036500  6 28 13  16.0 1006 267 10.4 6  8.3  76  237  317 330 -407  1
3943500 3036500  6 28 14  15.6 1006 254 10.6 4  8.4  75  387  262 325 -408  1
3943500 3036500  6 28 15  15.7 1006 262 10.4 6  8.7  78   94  275 323 -406  1
3943500 3036500  6 28 16  14.5 1006 258  9.0 6  9.0  83   74  205 329 -409  1
3943500 3036500  6 28 17  13.4 1006 278  9.3 8  8.9  89   24  170 333 -409  1
3943500 3036500  6 28 18  14.5 1007 280 10.1 6  8.9  89   40  131 334 -401  1
3943500 3036500  6 28 19  13.3 1008 299  8.9 8  8.9  89    5   62 336 -396  1
3943500 3036500  6 28 20  13.8 1008 272  8.5 6  8.6  88    0   25 336 -391  1
3943500 3036500  6 28 21  12.8 1009 292  8.4 6  8.2  86    0    2 330 -384  1
3943500 3036500  6 28 22  13.0 1009 288  8.0 5  7.7  82    0    0 326 -377  1
3943500 3036500  6 28 23  13.1 1010 278  8.0 5  7.3  77    0    0 322 -377  1
3943500 3036500  6 28 24  12.9 1010 279  8.0 8  7.3  78    0    0 337 -378  1
3943500 3036500  6 29  1  12.3 1011 288  8.3 7  7.4  81    0    0 345 -378  1
3943500 3036500  6 29  2  12.3 1011 285  8.3 7  7.1  80    0    0 340 -377  1
3943500 3036500  6 29  3  12.0 1011 279  8.7 7  6.7  76    0    0 338 -377  1
3943500 3036500  6 29  4  11.5 1012 269  8.2 6  6.5  76    0    0 334 -378  1
3943500 3036500  6 29  5  11.7 1012 281  7.0 6  6.4  75    0   14 329 -378  1
3943500 3036500  6 29  6  12.0 1012 273  6.8 4  6.4  73    0   25 321 -379  1
3943500 3036500  6 29  7  13.2 1012 282  6.9 6  6.4  70   31  100 322 -384  1
3943500 3036500  6 29  8  14.2 1012 294  7.1 4  6.3  65  250  148 325 -391  1
3943500 3036500  6 29  9  14.4 1013 282  7.4 5  6.5  64  391  165 324 -395  1
3943500 3036500  6 29 10  14.9 1013 273  7.4 3  6.6  64  330  255 323 -395  1
3943500 3036500  6 29 11  15.1 1014 280  6.8 3  6.6  62  384  287 316 -395  1
3943500 3036500  6 29 12  15.5 1014 280  7.6 3  6.5  60  316  339 319 -395  1
3943500 3036500  6 29 13  16.2 1014 278  6.9 4  7.0  62  376  327 326 -398  1
3943500 3036500  6 29 14  16.3 1015 276  6.6 5  7.5  65  214  343 335 -399  1
3943500 3036500  6 29 15  16.3 1015 275  6.9 4  7.3  63  368  277 334 -402  1
3943500 3036500  6 29 16  16.1 1015 268  6.6 4  7.1  62  379  218 330 -407  1
3943500 3036500  6 29 17  15.9 1015 263  6.7 3  7.3  65  285  194 325 -404  1
3943500 3036500  6 29 18  15.6 1015 273  5.7 2  7.5  67  280  118 317 -401  1
3943500 3036500  6 29 19  15.0 1015 267  4.2 3  7.5  69  135   99 315 -396  1
3943500 3036500  6 29 20  14.0 1015 249  5.2 4  7.5  73   46   57 320 -390  1
3943500 3036500  6 29 21  13.4 1014 243  3.2 6  7.4  76    4   13 332 -384  1
3943500 3036500  6 29 22  13.1 1014 229  3.1 7  7.6  80    0    0 344 -377  1
3943500 3036500  6 29 23  12.7 1014 230  4.4 7  7.5  81    0    0 346 -374  1
3943500 3036500  6 29 24  12.7 1013 241  4.4 7  7.6  83    0    0 347 -376  1
3943500 3036500  6 30  1  11.9 1013 229  3.9 8  8.0  89    0    0 352 -376  1
3943500 3036500  6 30  2  11.9 1012 211  5.6 8  8.2  94    0    0 358 -374  1
3943500 3036500  6 30  3  13.0 1011 215  5.9 7  8.4  93    0    0 356 -374  1
3943500 3036500  6 30  4  12.6 1011 228  8.2 8  8.7  94    0    0 358 -375  1
3943500 3036500  6 30  5  12.7 1010 229  7.6 8  8.9  97    0    1 363 -374  1
3943500 3036500  6 30  6  13.3 1009 239  8.4 8  9.1  97    0   23 364 -374  1
3943500 3036500  6 30  7  14.0 1009 303  6.7 8  9.4  96   14   96 365 -376  1
3943500 3036500  6 30  8  15.4 1009 264  6.6 6  9.2  87  120  174 357 -378  1
3943500 3036500  6 30  9  15.8 1009 261  7.7 6  8.7  78  210  227 351 -379  1
3943500 3036500  6 30 10  16.2 1010 252  7.1 8  8.9  78  169  288 363 -383  1
3943500 3036500  6 30 11  15.2 1010 249  6.1 8  9.4  84   66  307 373 -387  1
3943500 3036500  6 30 12  15.5 1010 240  5.7 8  9.8  90   29  277 374 -390  1
3943500 3036500  6 30 13  15.1 1010 223  5.4 7 10.0  92   19  265 370 -395  1
3943500 3036500  6 30 14  15.1 1009 231  6.1 7 10.1  94   18  267 364 -398  1
3943500 3036500  6 30 15  15.1 1009 237  6.3 6 10.3  95    5  212 358 -397  1
3943500 3036500  6 30 16  14.7 1008 247  7.4 6 10.1  95    0  135 351 -392  1
3943500 3036500  6 30 17  14.7 1008 250  6.6 7 10.0  95    0   90 353 -386  1
3943500 3036500  6 30 18  14.5 1008 251  5.7 7 10.1  96    0   61 355 -382  1
3943500 3036500  6 30 19  13.5 1007 250  4.4 8  9.8  97    0   42 354 -380  1
3943500 3036500  6 30 20  13.4 1007 250  3.3 8  9.6  97    0   22 355 -378  1
3943500 3036500  6 30 21  13.1 1007 239  2.2 8  9.3  98    0    0 355 -376  1
3943500 3036500  6 30 22  12.9 1007 228  1.9 8  9.2  98    0    0 353 -376  1
3943500 3036500  6 30 23  12.5 1006 220  1.6 7  9.0  98    0    0 353 -376  1
3943500 3036500  6 30 24  12.1 1006 216  1.6 6  8.7  98    0    0 357 -376  1
3943500 3036500  7  1  1  11.4 1017 223  1.6 5  8.3  98    0    0 299 -393  1
3943500 3036500  7  1  2  10.6 1017 233  1.6 4  7.9  98    0    0 299 -393  1
3943500 3036500  7  1  3   9.7 1017 231  1.2 3  7.6  99    0    0 300 -391  1
3943500 3036500  7  1  4   9.8 1017 220  1.2 3  7.5  99    0    0 295 -389  1
3943500 3036500  7  1  5  10.8 1017 209  1.0 3  7.6  97    0   10 291 -388  1
3943500 3036500  7  1  6  12.4 1018 176  1.3 4  7.6  96    8   50 299 -390  1
3943500 3036500  7  1  7  13.6 1018 199  0.8 5  8.5  91   56  113 315 -394  1
3943500 3036500  7  1  8  15.9 1018 213  2.2 5  8.8  84   75  183 324 -399  1
3943500 3036500  7  1  9  17.4 1018 206  2.3 4  8.6  72  186  227 328 -407  1
3943500 3036500  7  1 10  18.4 1018 201  2.7 7  7.8  61  148  304 341 -416  1
3943500 3036500  7  1 11  17.9 1018 191  2.8 6  7.3  57  254  319 353 -424  1
3943500 3036500  7  1 12  18.5 1018 189  3.1 5  7.3  56  398  287 351 -429  1
3943500 3036500  7  1 13  19.5 1017 201  2.9 5  7.2  52  377  306 355 -433  1
3943500 3036500  7  1 14  20.4 1017 212  2.2 7  7.1  49   80  357 367 -436  1
3943500 3036500  7  1 15  20.1 1017 242  3.1 8  7.4  50    0  197 382 -436  1
3943500 3036500  7  1 16  19.2 1017 238  2.5 7  7.7  54    0  175 382 -430  1
3943500 3036500  7  1 17  18.8 1016 199  2.2 6  7.7  56   28  217 373 -420  1
3943500 3036500  7  1 18  18.5 1016 224  1.9 7  8.0  59    7  139 372 -408  1
3943500 3036500  7  1 19  17.7 1016 207  1.9 8  8.4  65    0   46 377 -401  1
3943500 3036500  7  1 20  15.4 1016 230  2.7 8  8.8  75    0   33 377 -399  1
3943500 3036500  7  1 21  14.8 1016 196  1.9 8  9.0  84    0    5 374 -399  1
3943500 3036500  7  1 22  14.3 1016 170  0.9 8  9.0  87    0    0 373 -400  1
3943500 3036500  7  1 23  14.6 1016 175  1.4 8  9.0  88    0    0 374 -400  1
3943500 3036500  7  1 24  14.3 1015 172  1.2 8  9.1  88    0    0 375 -398  1
3943500 3036500  7  2  1  14.3 1015 171  1.2 7  9.2  90    0    0 372 -396  1
3943500 3036500  7  2  2  14.4 1015 181  1.7 7  9.3  91    0    0 369 -393  1
3943500 3036500  7  2  3  14.5 1015 175  1.0 7  9.3  91    0    0 369 -391  1
3943500 3036500  7  2  4  14.4 1014 166  1.7 7  9.4  91    0    0 369 -390  1
3943500 3036500  7  2  5  14.2 1014 175  1.4 6  9.4  92    0    2 365 -388  1
3943500 3036500  7  2  6  15.0 1013 192  2.1 7  9.7  93    0   11 365 -386  1
3943500 3036500  7  2  7  15.6 1013 192  2.5 7 10.1  92    2   84 371 -390  1
3943500 3036500  7  2  8  16.7 1013 200  3.0 7 10.4  90    8  148 373 -397  1
3943500 3036500  7  2  9  17.1 1013 205  3.8 7 10.6  87    0  162 376 -405  1
3943500 3036500  7  2 10  17.3 1013 209  3.5 8 10.8  88    0  195 379 -412  1
3943500 3036500  7  2 11  17.8 1013 215  3.3 8 10.9  86    0  153 382 -418  1
3943500 3036500  7  2 12  17.3 1013 213  3.8 7 11.0  88    0  188 377 -420  1
3943500 3036500  7  2 13  16.1 1013 228  3.6 8 11.1  93    0  135 374 -424  1
3943500 3036500  7  2 14  16.2 1013 307  3.9 8 10.8  94    0  175 374 -433  1
3943500 3036500  7  2 15  16.7 1013 289  4.8 7 10.2  87   54  304 369 -436  1
3943500 3036500  7  2 16  17.7 1013 273  5.1 6  9.7  79  225  243 364 -434  1
3943500 3036500  7  2 17  18.0 1014 277  5.0 4  9.3  72  233  177 354 -431  1
3943500 3036500  7  2 18  17.6 1014 270  4.9 4  9.2  72  191  121 346 -425  1
3943500 3036500  7  2 19  16.6 1014 297  4.0 3  9.0  74  179   50 338 -417  1
3943500 3036500  7  2 20  15.7 1014 295  2.7 4  8.8  77   53   39 333 -409  1
3943500 3036500  7  2 21  14.6 1014 283  1.9 6  8.7  81    4   11 336 -399  1
3943500 3036500  7  2 22  14.7 1014 248  1.3 8  8.7  83    0    0 345 -389  1
3943500 3036500  7  2 23  13.5 1014 236  1.2 7  8.7  87    0    0 345 -383  1
3943500 3036500  7  2 24  13.2 1014 155  1.0 7  8.7  90    0    0 339 -379  1
3943500 3036500  7  3  1  13.1 1014 169  1.7 8  8.4  89    0    0 342 -376  1
3943500 3036500  7  3  2  13.4 1014 139  1.5 7  8.4  88    0    0 344 -373  1
3943500 3036500  7  3  3  12.9 1014 162  1.2 7  8.5  90    0    0 341 -371  1
3943500 3036500  7  3  4  13.2 1014 127  2.1 7  8.7  93    0    0 342 -370  1
3943500 3036500  7  3  5  13.3 1013 134  1.9 7  8.8  92    0    2 343 -370  1
3943500 3036500  7  3  6  13.9 1013 140  2.6 7  9.0  92    0   38 342 -372  1
3943500 3036500  7  3  7  15.4 1012 134  2.8 6  9.0  87   11  104 339 -379  1
3943500 3036500  7  3  8  17.1 1012 142  2.8 3  9.0  78  167  172 327 -391  1
3943500 3036500  7  3  9  19.1 1012 135  3.9 4  9.4  72  191  242 327 -409  1
3943500 3036500  7  3 10  20.2 1012 141  3.2 5 10.2  71  285  276 340 -426  1
3943500 3036500  7  3 11  21.9 1011 126  3.7 4 10.9  70  577  179 347 -441  1
3943500 3036500  7  3 12  23.0 1011 139  3.9 4 11.3  66  584  213 352 -451  1
3943500 3036500  7  3 13  24.6 1010 163  3.7 5 11.6  62  424  311 361 -456  1
3943500 3036500  7  3 14  25.6 1009 149  3.2 6 11.8  58  237  366 372 -455  1
3943500 3036500  7  3 15  25.8 1008 176  2.8 6 11.7  56   88  341 377 -455  1
3943500 3036500  7  3 16  24.5 1008 134  1.3 7 11.8  58    0  131 377 -453  1
3943500 3036500  7  3 17  22.8 1008  81  1.9 7 12.9  70    0   94 377 -446  1
3943500 3036500  7  3 18  21.9 1007  71  2.2 7 13.8  81    0  104 374 -441  1
3943500 3036500  7  3 19  21.6 1006  80  1.9 7 13.9  84    0   64 373 -440  1
3943500 3036500  7  3 20  20.9 1007  90  2.4 7 13.9  87    4   41 375 -436  1
3943500 3036500  7  3 21  20.2 1006  88  1.1 7 13.8  90    2   11 375 -430  1
3943500 3036500  7  3 22  19.4 1006 285  2.7 8 13.2  90    0    0 377 -426  1
3943500 3036500  7  3 23  18.5 1007 258  6.7 8 12.5  90    0    0 378 -420  1
3943500 3036500  7  3 24  17.9 1008 252  3.7 6 12.0  91    0    0 370 -414  1
3943500 3036500  7  4  1  17.5 1008 251  3.1 7 12.0  94    0    0 367 -411  1
3943500 3036500  7  4  2  17.7 1008 239  4.2 8 11.8  93    0    0 374 -411  1
3943500 3036500  7  4  3  16.7 1008 236  3.7 7 11.3  92    0    0 372 -408  1
3943500 3036500  7  4  4  16.7 1008 232  3.7 7 11.2  93    0    0 365 -404  1
3943500 3036500  7  4  5  16.4 1008 231  3.3 6 11.0  93    0    4 361 -401  1
3943500 3036500  7  4  6  16.7 1008 224  2.8 6 10.8  91    0   38 357 -401  1
3943500 3036500  7  4  7  17.0 1008 229  3.1 6 10.9  90   44  126 356 -405  1
3943500 3036500  7  4  8  18.4 1008 237  4.3 7 11.2  88   12  168 360 -412  1
3943500 3036500  7  4  9  19.2 1009 243  4.5 7 11.5  84   55  266 365 -420  1
3943500 3036500  7  4 10  20.1 1010 258  4.0 6 11.8  82  253  305 366 -430  1
3943500 3036500  7  4 11  20.9 1010 241  3.9 5 11.6  76  332  328 366 -438  1
3943500 3036500  7  4 12  21.8 1010 255  3.7 4 11.5  72  348  356 366 -446  1
3943500 3036500  7  4 13  22.4 1010 249  3.8 3 11.6  69  429  331 367 -451  1
3943500 3036500  7  4 14  22.7 1010 267  3.4 3 11.3  65  528  264 367 -456  1
3943500 3036500  7  4 15  23.5 1010 266  3.2 3 10.8  61  544  211 369 -458  1
3943500 3036500  7  4 16  22.9 1010 264  3.4 3 10.6  59  438  205 368 -458  1
3943500 3036500  7  4 17  22.7 1010 281  2.8 3 10.6  61  399  145 363 -454  1
3943500 3036500  7  4 18  22.3 1010 319  2.4 6 10.6  62   66  186 369 -448  1
3943500 3036500  7  4 19  21.2 1010 316  2.2 7 11.0  67    6   94 379 -441  1
3943500 3036500  7  4 20  19.8 1010 325  1.7 7 11.6  76    9   50 380 -432  1
3943500 3036500  7  4 21  18.3 1010  12  1.9 6 11.6  84    0    2 373 -424  1
3943500 3036500  7  4 22  17.9 1010  28  1.7 7 11.1  85    0    0 372 -418  1
3943500 3036500  7  4 23  18.0 1010  34  2.0 7 10.8  84    0    0 375 -415  1
3943500 3036500  7  4 24  17.5 1010  49  2.7 7 10.9  85    0    0 374 -414  1
3943500 3036500  7  5  1  16.8 1010  31  2.4 7 10.9  89    0    0 373 -411  1
